customer_id,name,city,pincode,household_size,profession,is_rural
C00467,Deepa Guha,Kollam,500002,1,homemaker,False
C00468,Hiral Vohra,Kanpur,500003,3,salaried,False
C00469,Ubika Dani,Kishanganj,700001,6,homemaker,True
C00470,Amara Mutti,Chinsurah,110002,2,student,False
C00471,Sanaya Thakkar,Bhimavaram,600001,3,salaried,False
C00472,Dominic Choudhry,Durg,226001,7,student,True
C00473,Adweta Jaggi,Bhavnagar,600002,5,salaried,False
C00474,Hemang Chatterjee,Pondicherry,500002,6,homemaker,False
C00475,Darsh Nadkarni,Udaipur,560001,4,business,True
C00476,Anya Chaudry,Orai,600001,2,salaried,False
C00477,Abha Randhawa,Varanasi,700001,6,salaried,True
C00478,Yashvi Kara,Panchkula,600002,7,salaried,False
C00479,Jackson Solanki,Kolhapur,700001,1,homemaker,True
C00480,Samaksh Vyas,Bhopal,600001,2,salaried,False
C00481,Qadim Pai,Sonipat,226001,7,business,True
C00482,Theodore Purohit,Berhampore,600002,6,salaried,False
C00483,Rachana Kale,Mumbai,700001,1,homemaker,True
C00484,Nikita Gokhale,Purnia,560001,2,salaried,True
C00485,Leena Saxena,Cuttack,500003,1,business,False
C00486,Niharika Dyal,Srinagar,500001,1,business,False
C00487,Omkaar Choudhry,Srikakulam,500003,2,student,False
C00488,Anvi Kaul,Hajipur,600001,2,salaried,False
C00489,Dev Acharya,Raebareli,500002,1,salaried,False
C00490,Aachal Krishnamurthy,Haridwar,500001,7,salaried,False
C00491,Priya Gara,Bathinda,110002,5,student,False
C00492,Yochana Prabhakar,Gulbarga,560001,2,salaried,True
C00493,Elijah Bhakta,Morbi,110002,6,business,False
C00494,Anamika Banik,Siliguri,600002,3,salaried,False
C00495,Anika Agrawal,Chandrapur,500001,4,homemaker,False
C00496,Yutika Varkey,Anantapur,110002,1,homemaker,False
C00497,Falan Pall,Ludhiana,110002,1,business,False
C00498,Garima Mutti,Karnal,700001,4,salaried,True
C00499,Yadavi Pillay,Bhusawal,500003,5,salaried,False
C00500,Ekaja Deo,Srikakulam,700001,4,salaried,True
C00501,Xavier Srinivasan,Unnao,500001,2,salaried,False
C00502,Urvashi Morar,Jhansi,500001,4,business,False
C00503,Avi Narayanan,Faridabad,600001,1,business,False
C00504,Bhanumati Bhat,Miryalaguda,700001,4,homemaker,True
C00505,Kiaan Ganguly,Srikakulam,110001,3,salaried,False
C00506,Bachittar Borde,Amravati,500003,6,business,False
C00507,Chavvi Mallick,Kolhapur,500001,2,business,False
C00508,Yasti Chada,Mehsana,600001,4,business,False
C00509,Rushil Aggarwal,Kumbakonam,700001,1,salaried,True
C00510,Jeevika Sami,Berhampur,500003,7,business,False
C00511,Shravya Handa,Guna,700001,6,business,True
C00512,Nachiket Loyal,Mahbubnagar,110002,2,student,False
C00513,Anmol Jha,Baranagar,600001,1,homemaker,False
C00514,Harish Kata,Nagaon,500003,5,salaried,False
C00515,Lohit Viswanathan,Latur,226001,3,salaried,True
C00516,Dakshesh Cherian,Nellore,600002,5,business,False
C00517,Gautami Agate,Lucknow,600002,3,business,False
C00518,Gautami Shankar,Serampore,500003,4,salaried,False
C00519,Januja Mann,Srikakulam,700001,2,student,True
C00520,Laban Narasimhan,Patiala,600001,4,homemaker,False
C00521,Xalak Patla,Katni,600002,3,homemaker,False
C00522,Niharika Verma,Bokaro,600001,3,salaried,False
C00523,Daksha Prashad,Chapra,600002,3,homemaker,False
C00524,Peter Saraf,Aurangabad,110002,6,student,False
C00525,Onkar Luthra,Thane,700001,1,business,True
C00526,Udant Subramanian,Salem,110002,2,business,False
C00527,Umang Dhar,Durgapur,600002,4,student,False
C00528,Om De,Hazaribagh,226001,4,business,True
C00529,Bhavya Kata,Raebareli,226001,5,salaried,True
C00530,Urvi Prasad,Ramgarh,110002,3,business,False
C00531,Garima Menon,Dharmavaram,226001,7,business,True
C00532,Meera Sarraf,Hyderabad,600002,3,salaried,False
C00533,Ekanta Das,Naihati,500003,3,homemaker,False
C00534,Ikbal Narang,Tadepalligudem,110002,7,business,False
C00535,Udarsh Dewan,Kurnool,500002,4,business,False
C00536,Hamsini Saxena,Ongole,700001,5,salaried,True
C00537,Daksha Korpal,Etawah,226001,1,business,True
C00538,Balhaar Savant,Katihar,226001,7,salaried,True
C00539,Atharv Yadav,Shimoga,500001,6,salaried,False
C00540,Watika Amble,Dewas,110001,2,business,False
C00541,Manbir Menon,Chapra,110002,7,salaried,False
C00542,Shravya Padmanabhan,Lucknow,560001,1,business,True
C00543,Nimrat Bhavsar,Sirsa,226001,4,salaried,True
C00544,Nitesh Zachariah,Fatehpur,700001,6,salaried,True
C00545,Xiti Karan,Unnao,500002,6,salaried,False
C00546,Omya Johal,Loni,226001,6,homemaker,True
C00547,Bachittar Basak,Akola,500002,3,business,False
C00548,Dhriti Narasimhan,Bokaro,600002,2,business,False
C00549,Parth Chhabra,Ludhiana,600002,4,salaried,False
C00550,Devansh Rajagopal,Karimnagar,110001,4,salaried,False
C00551,Krishna Kapoor,Kota,500003,6,homemaker,False
C00552,Umang Rama,Kolkata,560001,4,salaried,True
C00553,Gaurang Gour,Amravati,500001,2,salaried,False
C00554,Ekanta Tandon,Bhavnagar,110001,2,business,False
C00555,Sanya Buch,Darbhanga,600001,5,salaried,False
C00556,Anusha Mani,Bettiah,500001,7,student,False
C00557,Falak Sem,Sikar,110002,7,business,False
C00558,Nathan Prakash,Navi Mumbai,700001,5,salaried,True
C00559,Hiral Anand,Jamnagar,600001,1,salaried,False
C00560,Panini Balan,Nagpur,600001,7,salaried,False
C00561,Pranit Garg,Alappuzha,110001,2,homemaker,False
C00562,Chaitanya Naidu,Jalna,500003,2,business,False
C00563,Lopa Lal,Vellore,110001,7,salaried,False
C00564,Ijaya Munshi,Eluru,110002,2,salaried,False
C00565,Omya Rastogi,Madhyamgram,226001,5,business,True
C00566,Yahvi Nagy,Dharmavaram,226001,6,business,True
C00567,Sneha Kale,Narasaraopet,500003,6,salaried,False
C00568,Harrison Vyas,Ujjain,110002,4,salaried,False
C00569,Warjas Contractor,Kozhikode,500003,6,salaried,False
C00570,Sai Varma,Pondicherry,500002,3,business,False
C00571,Anya Rama,Gwalior,226001,5,homemaker,True
C00572,Rachana Bora,Vijayanagaram,600001,2,salaried,False
C00573,Krish Prashad,Khandwa,560001,7,business,True
C00574,Daksh Mann,Kolkata,700001,6,salaried,True
C00575,Harsh Bobal,Jhansi,110002,5,salaried,False
C00576,Krishna Solanki,Jehanabad,500001,6,salaried,False
C00577,Gaurangi Modi,Berhampore,500003,1,student,False
C00578,Netra Nadig,Siliguri,700001,2,business,True
C00579,Vinaya Tara,Machilipatnam,500001,1,business,False
C00580,Gaurangi Minhas,Junagadh,700001,2,salaried,True
C00581,Barkha Prakash,Mango,560001,5,salaried,True
C00582,Raghav Ravi,Ambarnath,500001,4,salaried,False
C00583,Isaiah Shan,Bikaner,110001,6,student,False
C00584,Harrison Devi,Maheshtala,600002,6,salaried,False
C00585,Sarthak Wagle,Berhampore,110001,3,business,False
C00586,Pavani Uppal,Munger,226001,7,salaried,True
C00587,Kavya Gaba,Mahbubnagar,600002,1,salaried,False
C00588,Aadhya Mitra,Madanapalle,110001,6,business,False
C00589,Jagvi Dixit,Tadipatri,600002,5,salaried,False
C00590,Anmol Kaul,Chennai,600002,4,salaried,False
C00591,Gunbir Sundaram,Bhusawal,600001,7,salaried,False
C00592,Ishani Kurian,Bhopal,500003,5,business,False
C00593,Nisha Munshi,Anantapuram,500003,1,business,False
C00594,Ria Patil,Srinagar,600001,3,salaried,False
C00595,Nihal Raja,Kurnool,700001,6,business,True
C00596,Jasmit Sandhu,Giridih,500002,5,salaried,False
C00597,Mahika Pandey,Kolhapur,700001,7,salaried,True
C00598,Banjeet Memon,Bhatpara,500001,2,salaried,False
C00599,Isaiah Choudhry,Jaipur,500001,4,homemaker,False
C00600,Saumya Palan,Bihar Sharif,600002,7,salaried,False
C00601,Bahadurjit Khalsa,Saharsa,110001,5,salaried,False
C00602,Anvi Chaudry,Mau,110001,4,salaried,False
C00603,Nachiket Srinivasan,Mysore,500003,6,salaried,False
C00604,Tanish Bir,Bhilwara,110002,2,business,False
C00605,Rudra Munshi,Hajipur,700001,3,salaried,True
C00606,Shravya Ratti,Nashik,226001,7,salaried,True
C00607,Benjamin Raja,Tadipatri,560001,3,business,True
C00608,Dev Thakur,Nashik,110001,2,salaried,False
C00609,Odika Agarwal,Sonipat,560001,4,student,True
C00610,Teerth Bakshi,Machilipatnam,600002,6,business,False
C00611,Ranbir Golla,Pudukkottai,560001,5,salaried,True
C00612,Nirja Narasimhan,Haridwar,226001,2,business,True
C00613,Aachal Madan,Berhampur,600001,1,salaried,False
C00614,Chaitaly Batra,Aurangabad,226001,4,business,True
C00615,Ekani Bahl,Nangloi Jat,560001,3,salaried,True
C00616,Ansh Sami,Tadipatri,226001,7,salaried,True
C00617,Abhimanyu Sankar,Motihari,500002,2,business,False
C00618,Pahal Narayanan,Eluru,600002,3,homemaker,False
C00619,Sai Lanka,Solapur,700001,4,homemaker,True
C00620,Charles Parmer,Belgaum,600001,3,business,False
C00621,Lajita Loke,Barasat,110001,2,salaried,False
C00622,Rehaan Palla,Nagaon,500001,4,salaried,False
C00623,Peter Dani,Bhagalpur,700001,1,salaried,True
C00624,Christopher Bansal,Udaipur,500001,2,business,False
C00625,Amrita Menon,Hospet,600002,5,salaried,False
C00626,Girindra Pillay,Kolkata,600001,6,homemaker,False
C00627,Kamya Buch,Bardhaman,500003,2,salaried,False
C00628,Gautam Buch,Bangalore,110001,4,salaried,False
C00629,Nitesh Kashyap,Ambarnath,500002,7,salaried,False
C00630,Lakshmi Seshadri,Arrah,500003,6,student,False
C00631,Ikbal Bhattacharyya,Moradabad,600002,2,business,False
C00632,Ryan Mall,Dhule,700001,1,business,True
C00633,Dayamai Bhardwaj,Siwan,500002,7,salaried,False
C00634,Finn Pillay,Bidar,226001,1,student,True
C00635,Urishilla Minhas,Mirzapur,560001,5,salaried,True
C00636,Abeer Yadav,Belgaum,500002,7,homemaker,False
C00637,Inaya Sandal,Raurkela Industrial Township,600002,3,business,False
C00638,Gautami Gaba,Guntur,110002,7,salaried,False
C00639,Nilima Dass,Chapra,560001,6,business,True
C00640,Anmol Hayre,Bharatpur,500001,7,business,False
C00641,Shaurya Bava,Faridabad,110001,4,salaried,False
C00642,Jagrati Balakrishnan,Sambhal,500001,4,homemaker,False
C00643,Bina Gaba,Bilaspur,500002,3,salaried,False
C00644,Chanakya Bhattacharyya,Udaipur,500001,7,salaried,False
C00645,Qasim Jain,Moradabad,600002,1,salaried,False
C00646,Qadim Doctor,Cuttack,226001,1,salaried,True
C00647,Anthony Wadhwa,Ozhukarai,700001,2,business,True
C00648,Zansi Bhatnagar,Bhavnagar,110001,5,salaried,False
C00649,Xalak Bal,Gopalpur,500001,6,business,False
C00650,Chasmum Gole,Siliguri,500001,5,salaried,False
C00651,Noah Ghose,Karimnagar,500002,7,homemaker,False
C00652,Avni Saraf,Srinagar,700001,5,business,True
C00653,Krish Ramesh,Kulti,500003,2,student,False
C00654,Nitesh Pal,Pimpri-Chinchwad,500001,5,salaried,False
C00655,Sudiksha Sarraf,Jalandhar,600002,3,salaried,False
C00656,Yauvani Singhal,Barasat,110002,2,salaried,False
C00657,Guneet Guha,Bhimavaram,110001,3,business,False
C00658,Varsha Mann,Pali,500001,7,homemaker,False
C00659,Gopal Dixit,Pudukkottai,600002,2,salaried,False
C00660,Ethan Kant,Chittoor,600002,7,salaried,False
C00661,Harrison Tripathi,Noida,110001,7,homemaker,False
C00662,Rishi Narain,Ambattur,500003,5,salaried,False
C00663,Sai Mani,Aurangabad,600002,3,business,False
C00664,Hemani Prasad,Bhatpara,110002,7,business,False
C00665,Nitara Memon,Kadapa,600002,3,student,False
C00666,Abeer Bhatti,Eluru,600002,3,salaried,False
C00667,Panini Sarna,Rewa,600002,2,salaried,False
C00668,Farhan Sarna,Berhampore,226001,4,business,True
C00669,Pratyush Yogi,Anand,226001,5,homemaker,True
C00670,Akshay Kaur,Loni,500003,7,salaried,False
C00671,Vrinda Sathe,Indore,500001,3,salaried,False
C00672,Nihal Soman,Bhagalpur,600002,6,business,False
C00673,George Buch,Hosur,700001,4,homemaker,True
C00674,Nathaniel Randhawa,Coimbatore,500001,7,student,False
C00675,Harini Chawla,Rohtak,500003,6,homemaker,False
C00676,Jagvi Ahuja,Bhavnagar,600001,5,salaried,False
C00677,Lopa Madan,Madurai,500001,5,salaried,False
C00678,Varenya Lall,Buxar,500001,3,business,False
C00679,Praneel Iyengar,Coimbatore,560001,3,student,True
C00680,Farhan Sibal,Varanasi,500002,7,salaried,False
C00681,Vasana Nagar,Sri Ganganagar,560001,2,salaried,True
C00682,Manthan Chakrabarti,Hazaribagh,110002,4,student,False
C00683,Advaith Nazareth,Jamalpur,226001,7,salaried,True
C00684,Farhan Baral,Pallavaram,226001,4,salaried,True
C00685,Chakradhar Basu,Pali,500002,3,business,False
C00686,Balendra Iyengar,Bardhaman,110001,5,business,False
C00687,Teerth Mander,Ujjain,110001,3,student,False
C00688,Peter Natt,Amritsar,500003,5,salaried,False
C00689,Vihaan Manne,Purnia,500002,7,business,False
C00690,Jonathan Gera,Bongaigaon,500001,5,business,False
C00691,Gaurangi Singhal,Guna,110001,3,business,False
C00692,Jalsa Luthra,Dewas,600002,1,business,False
C00693,Mitesh Chhabra,Giridih,700001,4,salaried,True
C00694,Viraj Cheema,Patiala,500001,6,salaried,False
C00695,Tanmayi Arora,Vijayanagaram,110002,5,salaried,False
C00696,Ekavir Dhillon,Belgaum,600002,5,salaried,False
C00697,Neha Ramakrishnan,Unnao,600002,1,business,False
C00698,Nathaniel Shenoy,Udaipur,500002,7,student,False
C00699,Vritti Prabhu,Morbi,500003,7,student,False
C00700,Kamya Ravi,Jalna,110002,7,student,False
C00701,Unni Tandon,Gorakhpur,110001,6,salaried,False
C00702,Kevin Narasimhan,Arrah,500002,2,salaried,False
C00703,Ranbir Borra,Hazaribagh,110001,1,salaried,False
C00704,Vivaan Savant,Tiruvottiyur,500002,6,salaried,False
C00705,Omaja Mangal,Chandrapur,500002,1,salaried,False
C00706,Vivaan Vora,Jammu,500002,5,business,False
C00707,Quincy Sheth,Mau,500003,4,homemaker,False
C00708,Kalpit Ranganathan,Bilaspur,500002,1,salaried,False
C00709,Amaira Natarajan,Jaipur,600001,2,salaried,False
C00710,Henry Mishra,Chittoor,700001,3,student,True
C00711,Yadavi Nagar,Nizamabad,110001,6,salaried,False
C00712,Panini Rattan,Warangal,500001,1,student,False
C00713,Eesha Srinivasan,Khandwa,560001,1,student,True
C00714,Bachittar Sachdeva,Imphal,110002,2,homemaker,False
C00715,Yug Pradhan,Udupi,226001,4,salaried,True
C00716,Harini Sawhney,Pudukkottai,500003,1,business,False
C00717,Ekbal Bhatti,Tirupati,500001,1,business,False
C00718,Zehaan Sachdev,Khora ,600002,4,business,False
C00719,Devansh Tara,Danapur,600001,2,salaried,False
C00720,Lohit Sastry,Vadodara,226001,6,salaried,True
C00721,Manthan Jha,Vellore,560001,6,business,True
C00722,Chakradhar Mand,Thiruvananthapuram,500001,1,business,False
C00723,Frado Badal,Dharmavaram,226001,4,student,True
C00724,Jagdish Bhatt,Mahbubnagar,500001,1,student,False
C00725,Chakradev Ram,Adoni,600001,7,business,False
C00726,Mason Prabhu,Bardhaman,560001,3,salaried,True
C00727,Keya Ganguly,Allahabad,600002,6,student,False
C00728,Frado Balan,Bally,500002,7,business,False
C00729,Omaja Aurora,Chandigarh,110001,5,homemaker,False
C00730,Aradhana Ramaswamy,Raiganj,600002,3,homemaker,False
C00731,Bhavani Lalla,Hosur,500002,1,salaried,False
C00732,Jeet Batta,Panipat,500003,2,student,False
C00733,Qasim Dua,Bongaigaon,700001,6,salaried,True
C00734,Saanvi Chopra,Dindigul,110002,5,salaried,False
C00735,Tanay Dar,Warangal,110002,3,business,False
C00736,Tristan Babu,Kharagpur,110001,6,salaried,False
C00737,Maya Rajagopal,Tadepalligudem,560001,4,student,True
C00738,Chanakya Maharaj,Darbhanga,600001,2,salaried,False
C00739,Saksham Kapoor,Jalna,560001,3,salaried,True
C00740,Daksh Krishna,Danapur,600001,4,business,False
C00741,Shivani Dua,Firozabad,560001,7,student,True
C00742,Om Srinivas,Chandrapur,700001,1,homemaker,True
C00743,Ikbal Pingle,Motihari,500003,4,student,False
C00744,Gabriel Tara,Narasaraopet,500003,3,business,False
C00745,Liam Rattan,Amaravati,500002,3,salaried,False
C00746,Ekbal Pandey,Kochi,226001,7,salaried,True
C00747,Advaith Krishnan,Latur,500003,1,salaried,False
C00748,Leena Chandra,Cuttack,500003,4,business,False
C00749,Abhiram Sagar,Bhopal,600002,4,business,False
C00750,Meghana Kant,Pali,600002,1,salaried,False
C00751,Chasmum Chaudhry,Gurgaon,500002,4,student,False
C00752,Chaitanya Dhaliwal,Loni,226001,6,business,True
C00753,Shivansh Zachariah,Bongaigaon,110001,1,salaried,False
C00754,Nikita Dada,Panvel,600002,2,salaried,False
C00755,Krish Sathe,Hubli–Dharwad,110001,3,student,False
C00756,Nitara Wable,Korba,500001,2,student,False
C00757,Shivansh Raval,Nellore,600002,6,homemaker,False
C00758,Sathvik Chaudhary,Mirzapur,700001,7,salaried,True
C00759,Chakrika Venkatesh,Mangalore,226001,6,homemaker,True
C00760,Anvi Ghosh,Raiganj,500002,5,salaried,False
C00761,Jeremiah Padmanabhan,Malegaon,500001,5,salaried,False
C00762,Vinaya Muni,Davanagere,226001,5,homemaker,True
C00763,Ekbal Ghose,Berhampur,700001,1,salaried,True
C00764,Raagini Goyal,Jamalpur,226001,4,business,True
C00765,Gabriel Barad,Dhanbad,700001,6,salaried,True
C00766,Nihal Sur,Suryapet,700001,2,business,True
C00767,Krisha Dixit,Berhampore,110001,7,homemaker,False
C00768,Nirja Ghose,Jabalpur,560001,2,salaried,True
C00769,Teerth Vasa,New Delhi,500001,2,business,False
C00770,Sai Sidhu,Delhi,226001,2,salaried,True
C00771,Agastya Borah,Navi Mumbai,600001,7,business,False
C00772,Kalpit Golla,Begusarai,500001,5,salaried,False
C00773,Rudra Thakkar,Chittoor,560001,2,salaried,True
C00774,Chanakya Bumb,Latur,500001,7,salaried,False
C00775,Nidhi Ramesh,Phagwara,500003,7,salaried,False
C00776,Logan Loke,Pallavaram,600001,4,homemaker,False
C00777,Wriddhish Srinivasan,Hindupur,560001,7,salaried,True
C00778,Upkaar Joshi,Sambhal,110001,5,salaried,False
C00779,Manbir Mallick,Sasaram,226001,2,salaried,True
C00780,Devansh Prabhakar,Srikakulam,110002,7,salaried,False
C00781,Lekha Nanda,Pudukkottai,560001,1,student,True
C00782,Balendra Varkey,Mangalore,500002,7,homemaker,False
C00783,Ranveer Pillai,Dhule,226001,3,salaried,True
C00784,Jasmit Ghosh,Raichur,560001,3,homemaker,True
C00785,Luke Sur,Haldia,500003,3,business,False
C00786,Raghav Khanna,Amaravati,110002,7,salaried,False
C00787,Bhavna Palla,Thrissur,500003,5,business,False
C00788,Abdul Sabharwal,Saharanpur,110002,2,business,False
C00789,Jeevika Naik,Vellore,500002,6,business,False
C00790,Girik Choudhary,Darbhanga,226001,6,homemaker,True
C00791,Advik Patel,Davanagere,110001,6,salaried,False
C00792,Adya Majumdar,Udaipur,500003,5,homemaker,False
C00793,Omaja Barman,Gopalpur,500003,4,student,False
C00794,Lavanya Boase,Srikakulam,700001,1,business,True
C00795,Pranav Sibal,Ambala,110002,1,business,False
C00796,Amol Choudhury,Vijayanagaram,600002,3,salaried,False
C00797,Rohan Dani,Malda,226001,3,homemaker,True
C00798,Zansi Hayre,Naihati,110002,7,business,False
C00799,Inaya Toor,Mysore,700001,6,salaried,True
C00800,Dalbir Oza,Shimoga,500001,7,salaried,False
C00801,Upadhriti Mukherjee,Katihar,110002,6,business,False
C00802,Eta Chaudhry,Moradabad,110001,3,salaried,False
C00803,Ethan Bhavsar,Nagaon,226001,2,salaried,True
C00804,Shaurya Bala,Etawah,700001,4,business,True
C00805,Ganga Mody,Chapra,500001,7,salaried,False
C00806,Suhani Mannan,Bhilwara,600001,4,salaried,False
C00807,Varsha Ray,Vadodara,700001,4,salaried,True
C00808,Finn Butala,Rohtak,600001,4,salaried,False
C00809,Urvashi Badal,Tinsukia,226001,3,business,True
C00810,Zashil Banik,Hyderabad,500003,1,business,False
C00811,Gunbir Jain,Naihati,700001,3,salaried,True
C00812,Gauri Sidhu,Chittoor,500002,4,salaried,False
C00813,Diya Barman,Jorhat,600001,3,business,False
C00814,Charan Mitter,Nagercoil,110001,4,salaried,False
C00815,Ekta Edwin,Jabalpur,500002,5,salaried,False
C00816,Banjeet Iyer,Gangtok,560001,6,salaried,True
C00817,Reyansh Butala,Anantapur,560001,1,student,True
C00818,Lavanya Sunder,Hazaribagh,500001,5,student,False
C00819,Omisha Naik,Khora ,500003,2,student,False
C00820,William Prabhakar,Amravati,226001,3,student,True
C00821,Rudra Datta,Giridih,700001,2,business,True
C00822,Udarsh Borde,Ongole,600002,7,business,False
C00823,Yashoda Anand,Pondicherry,110001,3,business,False
C00824,Vrishti Handa,Mathura,600001,6,salaried,False
C00825,Dhruv Lalla,Anantapur,226001,5,business,True
C00826,Michael Vaidya,Shimoga,500002,6,student,False
C00827,Saksham Dara,Tirupati,560001,7,business,True
C00828,Devansh Anand,Udupi,110001,4,salaried,False
C00829,Rajeshri Chaudry,Tumkur,600002,6,salaried,False
C00830,Aryan Menon,Pondicherry,700001,6,business,True
C00831,Charvi Ganguly,Bharatpur,500001,4,business,False
C00832,Aryan Sabharwal,Jabalpur,600002,3,homemaker,False
C00833,Ishaan Ghose,Visakhapatnam,110001,4,salaried,False
C00834,Henry Ahluwalia,Dhanbad,600002,5,student,False
C00835,Varsha Dutt,Delhi,110001,6,business,False
C00836,Krishna Ganesan,Aurangabad,110001,4,homemaker,False
C00837,Gautami Sekhon,Hazaribagh,110002,7,business,False
C00838,Kritika Biswas,North Dumdum,600001,7,business,False
C00839,Upkaar Kant,Uluberia,560001,6,business,True
C00840,Wyatt Iyer,Rampur,110002,5,student,False
C00841,Noah Sami,Jodhpur,700001,2,homemaker,True
C00842,Urishilla Bakshi,Pali,110002,5,salaried,False
C00843,Dhruv Ravel,Kolkata,500003,1,salaried,False
